seg_id	seg_chrom	seg_start	seg_end	seg_name	seg_strand	MN10_WT_Rep1_ontDNA_iPSC_hiPS6_human_basecalls_5mC_5hmC_hg38.sorted_h_meth_calls	MN10_WT_Rep1_ontDNA_iPSC_hiPS6_human_basecalls_5mC_5hmC_hg38.sorted_h_unmeth_calls	MN10_WT_Rep1_ontDNA_iPSC_hiPS6_human_basecalls_5mC_5hmC_hg38.sorted_h_no_calls	MN10_WT_Rep1_ontDNA_iPSC_hiPS6_human_basecalls_5mC_5hmC_hg38.sorted_h_methfrac	MN10_WT_Rep1_ontDNA_iPSC_hiPS6_human_basecalls_5mC_5hmC_hg38.sorted_h_readcount	MN10_WT_Rep1_ontDNA_iPSC_hiPS6_human_basecalls_5mC_5hmC_hg38.sorted_m_meth_calls	MN10_WT_Rep1_ontDNA_iPSC_hiPS6_human_basecalls_5mC_5hmC_hg38.sorted_m_unmeth_calls	MN10_WT_Rep1_ontDNA_iPSC_hiPS6_human_basecalls_5mC_5hmC_hg38.sorted_m_no_calls	MN10_WT_Rep1_ontDNA_iPSC_hiPS6_human_basecalls_5mC_5hmC_hg38.sorted_m_methfrac	MN10_WT_Rep1_ontDNA_iPSC_hiPS6_human_basecalls_5mC_5hmC_hg38.sorted_m_readcount	MN10_WT_Rep1_ontDNA_iPSC_hiPS48_human_basecalls_5mC_5hmC_hg38.sorted_h_meth_calls	MN10_WT_Rep1_ontDNA_iPSC_hiPS48_human_basecalls_5mC_5hmC_hg38.sorted_h_unmeth_calls	MN10_WT_Rep1_ontDNA_iPSC_hiPS48_human_basecalls_5mC_5hmC_hg38.sorted_h_no_calls	MN10_WT_Rep1_ontDNA_iPSC_hiPS48_human_basecalls_5mC_5hmC_hg38.sorted_h_methfrac	MN10_WT_Rep1_ontDNA_iPSC_hiPS48_human_basecalls_5mC_5hmC_hg38.sorted_h_readcount	MN10_WT_Rep1_ontDNA_iPSC_hiPS48_human_basecalls_5mC_5hmC_hg38.sorted_m_meth_calls	MN10_WT_Rep1_ontDNA_iPSC_hiPS48_human_basecalls_5mC_5hmC_hg38.sorted_m_unmeth_calls	MN10_WT_Rep1_ontDNA_iPSC_hiPS48_human_basecalls_5mC_5hmC_hg38.sorted_m_no_calls	MN10_WT_Rep1_ontDNA_iPSC_hiPS48_human_basecalls_5mC_5hmC_hg38.sorted_m_methfrac	MN10_WT_Rep1_ontDNA_iPSC_hiPS48_human_basecalls_5mC_5hmC_hg38.sorted_m_readcount	MN10_WT_Rep1_ontDNA_org_hiPS6_human_d15_basecalls_5mC_5hmC_hg38.sorted_h_meth_calls	MN10_WT_Rep1_ontDNA_org_hiPS6_human_d15_basecalls_5mC_5hmC_hg38.sorted_h_unmeth_calls	MN10_WT_Rep1_ontDNA_org_hiPS6_human_d15_basecalls_5mC_5hmC_hg38.sorted_h_no_calls	MN10_WT_Rep1_ontDNA_org_hiPS6_human_d15_basecalls_5mC_5hmC_hg38.sorted_h_methfrac	MN10_WT_Rep1_ontDNA_org_hiPS6_human_d15_basecalls_5mC_5hmC_hg38.sorted_h_readcount	MN10_WT_Rep1_ontDNA_org_hiPS6_human_d15_basecalls_5mC_5hmC_hg38.sorted_m_meth_calls	MN10_WT_Rep1_ontDNA_org_hiPS6_human_d15_basecalls_5mC_5hmC_hg38.sorted_m_unmeth_calls	MN10_WT_Rep1_ontDNA_org_hiPS6_human_d15_basecalls_5mC_5hmC_hg38.sorted_m_no_calls	MN10_WT_Rep1_ontDNA_org_hiPS6_human_d15_basecalls_5mC_5hmC_hg38.sorted_m_methfrac	MN10_WT_Rep1_ontDNA_org_hiPS6_human_d15_basecalls_5mC_5hmC_hg38.sorted_m_readcount
chr13:106784304-106784404	chr13	106784304	106784404	L1PA3_dup9148	.	5	93	10	0.05102040816326531	22	90	8	10	0.9183673469387755	22	5	105	4	0.045454545454545456	23	103	7	4	0.9363636363636364	23	5	219	15	0.022321428571428572	49	218	6	15	0.9732142857142857	49
chr2:48739840-48739940	chr2	48739840	48739940	L1PA3_dup919	.	0	56	7	0.0	21	54	2	7	0.9642857142857143	21	1	60	4	0.01639344262295082	23	56	5	4	0.9180327868852459	23	1	148	8	0.006711409395973154	55	142	7	8	0.9530201342281879	55
chr14:24525955-24526055	chr14	24525955	24526055	L1PA3_dup9192	.	0	40	2	0.0	22	35	4	3	0.8974358974358975	22	1	29	1	0.03333333333333333	17	22	8	1	0.7333333333333333	17	1	97	9	0.01020408163265306	55	90	9	8	0.9090909090909091	55
chr14:27673060-27673160	chr14	27673060	27673160	L1PA3_dup9220	.	1	60	1	0.01639344262295082	16	53	9	0	0.8548387096774194	16	12	65	6	0.15584415584415584	21	55	22	6	0.7142857142857143	21	9	196	7	0.04390243902439024	54	186	16	10	0.9207920792079208	54
chr14:37772731-37772831	chr14	37772731	37772831	L1PA3_dup9265	.	8	131	13	0.05755395683453238	32	116	23	13	0.8345323741007195	32	8	67	4	0.10666666666666667	17	60	15	4	0.8	17	3	254	13	0.011673151750972763	58	238	14	18	0.9444444444444444	58
chr14:39655917-39656017	chr14	39655917	39656017	L1PA3_dup9280	.	1	31	2	0.03125	18	28	4	2	0.875	18	0	27	1	0.0	14	26	1	1	0.9629629629629629	14	0	80	6	0.0	44	79	0	7	1.0	44
chr14:40954834-40954934	chr14	40954834	40954934	L1PA3_dup9289	.	2	79	3	0.024691358024691357	15	15	69	0	0.17857142857142858	15	4	125	11	0.031007751937984496	24	39	90	11	0.3023255813953488	24	3	326	16	0.00911854103343465	60	248	78	19	0.7607361963190185	60
chr14:42973455-42973555	chr14	42973455	42973555	L1PA3_dup9308	.	2	56	10	0.034482758620689655	17	41	16	11	0.7192982456140351	17	0	67	5	0.0	18	66	1	5	0.9850746268656716	18	0	194	24	0.0	56	183	6	29	0.9682539682539683	56
chr14:45551785-45551885	chr14	45551785	45551885	L1PA3_dup9319	.	10	93	2	0.0970873786407767	16	15	87	3	0.14705882352941177	16	9	134	4	0.06293706293706294	23	30	112	5	0.2112676056338028	23	11	263	20	0.040145985401459854	44	127	146	21	0.4652014652014652	44
chr14:56019942-56020042	chr14	56019942	56020042	L1PA3_dup9372	.	0	45	2	0.0	16	45	0	2	1.0	16	1	42	3	0.023255813953488372	16	40	3	3	0.9302325581395349	16	0	138	6	0.0	50	136	1	7	0.9927007299270073	50
chr14:57344017-57344117	chr14	57344017	57344117	L1PA3_dup9373	.	21	132	22	0.13725490196078433	26	104	53	18	0.6624203821656051	26	10	82	9	0.10869565217391304	16	32	61	8	0.34408602150537637	16	4	278	19	0.014184397163120567	45	251	28	22	0.899641577060932	45
chr14:67868072-67868172	chr14	67868072	67868172	L1PA3_dup9409	.	2	77	2	0.02531645569620253	27	75	3	3	0.9615384615384616	27	0	48	3	0.0	17	47	1	3	0.9791666666666666	17	0	193	8	0.0	68	192	1	8	0.9948186528497409	68
chr14:71982213-71982313	chr14	71982213	71982313	L1PA3_dup9415	.	0	39	4	0.0	15	25	14	4	0.6410256410256411	15	8	33	3	0.1951219512195122	15	28	13	3	0.6829268292682927	15	4	105	7	0.03669724770642202	39	95	13	8	0.8796296296296297	39
chr2:53587034-53587134	chr2	53587034	53587134	L1PA3_dup943	.	3	120	12	0.024390243902439025	23	107	18	10	0.856	23	2	127	14	0.015503875968992248	24	122	5	16	0.9606299212598425	24	9	284	34	0.030716723549488054	57	272	16	39	0.9444444444444444	57
chr14:81114166-81114266	chr14	81114166	81114266	L1PA3_dup9441	.	6	106	5	0.05357142857142857	20	83	27	7	0.7545454545454545	20	8	133	13	0.05673758865248227	27	112	29	13	0.7943262411347518	27	8	322	17	0.024242424242424242	58	310	20	17	0.9393939393939394	58
chr2:55742293-55742393	chr2	55742293	55742393	L1PA3_dup945	.	24	86	11	0.21818181818181817	25	70	40	11	0.6363636363636364	25	4	49	3	0.07547169811320754	12	45	8	3	0.8490566037735849	12	5	209	19	0.02336448598130841	48	204	7	22	0.966824644549763	48
chr14:86080417-86080517	chr14	86080417	86080517	L1PA3_dup9451	.	19	104	11	0.15447154471544716	17	82	40	12	0.6721311475409836	17	14	78	8	0.15217391304347827	15	59	35	6	0.6276595744680851	15	10	328	17	0.029585798816568046	45	325	13	17	0.9615384615384616	45
chr14:86101941-86102041	chr14	86101941	86102041	L1PA3_dup9452	.	3	69	2	0.041666666666666664	13	64	7	3	0.9014084507042254	13	8	87	8	0.08421052631578947	15	82	13	8	0.8631578947368421	15	3	192	18	0.015384615384615385	38	178	15	20	0.9222797927461139	38
chr15:38142740-38142840	chr15	38142740	38142840	L1PA3_dup9473	.	2	85	13	0.022988505747126436	21	77	11	12	0.875	21	2	86	2	0.022727272727272728	18	86	2	2	0.9772727272727273	18	4	260	26	0.015151515151515152	61	256	6	28	0.9770992366412213	61
chr15:23714070-23714170	chr15	23714070	23714170	L1PA3_dup9502	.	8	112	14	0.06666666666666667	26	95	27	12	0.7786885245901639	26	7	61	5	0.10294117647058823	13	48	20	5	0.7058823529411765	13	8	241	17	0.0321285140562249	49	218	29	19	0.8825910931174089	49
chr15:37427157-37427257	chr15	37427157	37427257	L1PA3_dup9555	.	2	79	7	0.024691358024691357	16	75	6	7	0.9259259259259259	16	8	111	13	0.06722689075630252	23	91	28	13	0.7647058823529411	23	8	339	22	0.023054755043227664	66	330	12	27	0.9649122807017544	66
chr15:51037549-51037649	chr15	51037549	51037649	L1PA3_dup9605	.	14	93	11	0.1308411214953271	20	83	24	11	0.7757009345794392	20	5	80	9	0.058823529411764705	16	72	13	9	0.8470588235294118	16	12	287	33	0.04013377926421405	59	274	22	36	0.9256756756756757	59
chr15:53684200-53684300	chr15	53684200	53684300	L1PA3_dup9610	.	6	34	4	0.15	9	32	7	5	0.8205128205128205	9	10	52	6	0.16129032258064516	14	49	12	7	0.8032786885245902	14	6	198	19	0.029411764705882353	48	195	8	20	0.9605911330049262	48
chr2:58171615-58171715	chr2	58171615	58171715	L1PA3_dup962	.	5	74	8	0.06329113924050633	18	68	11	8	0.8607594936708861	18	2	95	6	0.020618556701030927	21	86	9	8	0.9052631578947369	21	4	278	29	0.014184397163120567	66	274	7	30	0.9750889679715302	66
chr15:73221982-73222082	chr15	73221982	73222082	L1PA3_dup9654	.	2	110	6	0.017857142857142856	27	102	9	7	0.918918918918919	27	0	132	8	0.0	29	126	6	8	0.9545454545454546	29	3	173	13	0.017045454545454544	45	167	8	14	0.9542857142857143	45
chr15:78719833-78719933	chr15	78719833	78719933	L1PA3_dup9670	.	1	108	9	0.009174311926605505	24	101	8	9	0.926605504587156	24	7	105	7	0.0625	24	97	15	7	0.8660714285714286	24	1	227	11	0.0043859649122807015	50	219	8	12	0.9647577092511013	50
chr15:79491718-79491818	chr15	79491718	79491818	L1PA3_dup9671	.	8	95	12	0.07766990291262135	24	92	14	9	0.8679245283018868	24	4	61	6	0.06153846153846154	15	39	26	6	0.6	15	3	234	13	0.012658227848101266	52	233	4	13	0.9831223628691983	52
chr15:79751013-79751113	chr15	79751013	79751113	L1PA3_dup9676	.	2	94	6	0.020833333333333332	21	92	3	7	0.968421052631579	21	1	104	6	0.009523809523809525	23	100	5	6	0.9523809523809523	23	2	184	18	0.010752688172043012	47	171	13	20	0.9293478260869565	47
chr15:87463739-87463839	chr15	87463739	87463839	L1PA3_dup9697	.	9	33	2	0.21428571428571427	16	29	13	2	0.6904761904761905	16	9	60	6	0.13043478260869565	19	57	11	7	0.8382352941176471	19	21	102	13	0.17073170731707318	49	91	32	13	0.7398373983739838	49
chr15:89049807-89049907	chr15	89049807	89049907	L1PA3_dup9702	.	1	94	11	0.010526315789473684	38	89	6	11	0.9368421052631579	38	3	59	2	0.04838709677419355	22	52	9	3	0.8524590163934426	22	9	149	15	0.056962025316455694	59	137	22	14	0.8616352201257862	59
chr15:97296213-97296313	chr15	97296213	97296313	L1PA3_dup9722	.	7	62	7	0.10144927536231885	17	54	15	7	0.782608695652174	17	11	54	4	0.16923076923076924	16	32	34	3	0.48484848484848486	16	10	175	26	0.05405405405405406	52	152	32	27	0.8260869565217391	52
chr15:97432694-97432794	chr15	97432694	97432794	L1PA3_dup9727	.	0	61	1	0.0	13	60	0	2	1.0	13	0	115	5	0.0	24	113	1	6	0.9912280701754386	24	1	187	10	0.005319148936170213	42	173	14	11	0.9251336898395722	42
chr16:47182758-47182858	chr16	47182758	47182858	L1PA3_dup9734	.	0	42	6	0.0	8	42	0	6	1.0	8	2	80	6	0.024390243902439025	15	76	4	8	0.95	15	2	224	23	0.008849557522123894	44	217	5	27	0.9774774774774775	44
chr16:58983431-58983531	chr16	58983431	58983531	L1PA3_dup9736	.	3	97	7	0.03	19	84	17	6	0.8316831683168316	19	14	99	4	0.12389380530973451	22	76	37	4	0.672566371681416	22	5	248	25	0.019762845849802372	51	236	15	27	0.9402390438247012	51
chr16:12076203-12076303	chr16	12076203	12076303	L1PA3_dup9764	.	4	75	12	0.05063291139240506	31	60	18	13	0.7692307692307693	31	2	37	6	0.05128205128205128	15	37	2	6	0.9487179487179487	15	2	114	12	0.017241379310344827	44	112	4	12	0.9655172413793104	44
chr2:66206330-66206430	chr2	66206330	66206430	L1PA3_dup978	.	2	174	18	0.011363636363636364	34	157	18	19	0.8971428571428571	34	0	99	16	0.0	20	93	7	15	0.93	20	1	286	30	0.003484320557491289	59	275	10	32	0.9649122807017544	59
chr16:31937558-31937658	chr16	31937558	31937658	L1PA3_dup9789	.	0	26	3	0.0	29	20	6	3	0.7692307692307693	29	0	9	3	0.0	12	9	0	3	1.0	12	2	35	6	0.05405405405405406	43	27	10	6	0.7297297297297297	43
chr1:49006013-49006113	chr1	49006013	49006113	L1PA3_dup98	.	16	60	10	0.21052631578947367	18	50	27	9	0.6493506493506493	18	15	80	8	0.15789473684210525	21	62	34	7	0.6458333333333334	21	5	211	12	0.023148148148148147	47	204	11	13	0.9488372093023256	47
chr16:55598798-55598898	chr16	55598798	55598898	L1PA3_dup9839	.	6	81	8	0.06896551724137931	20	69	18	8	0.7931034482758621	20	6	56	7	0.0967741935483871	14	49	13	7	0.7903225806451613	14	20	266	23	0.06993006993006994	65	256	24	29	0.9142857142857143	65
chr16:65551128-65551228	chr16	65551128	65551228	L1PA3_dup9866	.	1	67	8	0.014705882352941176	20	56	12	8	0.8235294117647058	20	1	76	12	0.012987012987012988	23	68	9	12	0.8831168831168831	23	1	167	12	0.005952380952380952	47	160	7	13	0.9580838323353293	47
chr17:56380302-56380402	chr17	56380302	56380402	L1PA3_dup9998	.	1	59	3	0.016666666666666666	22	55	5	3	0.9166666666666666	22	0	60	7	0.0	23	50	10	7	0.8333333333333334	23	1	106	11	0.009345794392523364	43	99	8	11	0.9252336448598131	43
chr13:96332108-96332208	chr13	96332108	96332208	L1PA4_dup10098	.	4	57	1	0.06557377049180328	21	54	6	2	0.9	21	5	36	5	0.12195121951219512	16	33	10	3	0.7674418604651163	16	1	123	8	0.008064516129032258	46	121	2	9	0.983739837398374	46
chr14:25857900-25858000	chr14	25857900	25858000	L1PA4_dup10224	.	0	24	6	0.0	15	22	2	6	0.9166666666666666	15	0	38	3	0.0	21	38	0	3	1.0	21	0	66	8	0.0	38	64	2	8	0.9696969696969697	38
chr14:37293329-37293429	chr14	37293329	37293429	L1PA4_dup10262	.	0	22	1	0.0	23	20	2	1	0.9090909090909091	23	1	24	1	0.04	26	23	3	0	0.8846153846153846	26	2	41	5	0.046511627906976744	48	39	4	5	0.9069767441860465	48
chr14:39017172-39017272	chr14	39017172	39017272	L1PA4_dup10269	.	5	64	4	0.07246376811594203	26	21	50	2	0.29577464788732394	26	2	40	1	0.047619047619047616	16	23	18	2	0.5609756097560976	16	5	102	7	0.04672897196261682	39	76	25	13	0.7524752475247525	39
chr14:39639576-39639676	chr14	39639576	39639676	L1PA4_dup10273	.	3	94	11	0.030927835051546393	27	85	11	12	0.8854166666666666	27	5	110	8	0.043478260869565216	30	107	8	8	0.9304347826086956	30	3	197	16	0.015	55	190	8	18	0.9595959595959596	55
chr14:53318041-53318141	chr14	53318041	53318141	L1PA4_dup10376	.	0	16	0	0.0	16	13	3	0	0.8125	16	1	21	3	0.045454545454545456	25	19	3	3	0.8636363636363636	25	0	50	1	0.0	51	49	1	1	0.98	51
chr14:54870365-54870465	chr14	54870365	54870465	L1PA4_dup10379	.	7	46	3	0.1320754716981132	20	18	37	1	0.32727272727272727	20	3	57	4	0.05	23	45	15	4	0.75	23	17	124	9	0.12056737588652482	54	78	62	10	0.5571428571428572	54
chr14:56639512-56639612	chr14	56639512	56639612	L1PA4_dup10383	.	1	44	5	0.022222222222222223	25	44	1	5	0.9777777777777777	25	2	62	3	0.03125	34	62	2	3	0.96875	34	2	110	13	0.017857142857142856	65	110	2	13	0.9821428571428571	65
chr14:66032515-66032615	chr14	66032515	66032615	L1PA4_dup10420	.	0	38	2	0.0	14	34	3	3	0.918918918918919	14	0	49	7	0.0	20	47	2	7	0.9591836734693877	20	7	108	14	0.06086956521739131	46	105	9	15	0.9210526315789473	46
chr14:88461746-88461846	chr14	88461746	88461846	L1PA4_dup10483	.	0	101	11	0.0	35	84	16	12	0.84	35	1	70	4	0.014084507042253521	21	66	6	3	0.9166666666666666	21	4	159	29	0.024539877300613498	60	154	6	32	0.9625	60
chr14:92852828-92852928	chr14	92852828	92852928	L1PA4_dup10489	.	3	110	10	0.02654867256637168	26	105	10	8	0.9130434782608695	26	2	98	5	0.02	23	92	7	6	0.9292929292929293	23	3	136	19	0.02158273381294964	33	133	5	20	0.9637681159420289	33
chr15:35391884-35391984	chr15	35391884	35391984	L1PA4_dup10508	.	0	56	3	0.0	15	54	1	4	0.9818181818181818	15	0	43	9	0.0	14	42	0	10	1.0	14	1	134	13	0.007407407407407408	39	133	2	13	0.9851851851851852	39
chr15:30775178-30775278	chr15	30775178	30775278	L1PA4_dup10556	.	0	65	6	0.0	15	63	2	6	0.9692307692307692	15	0	118	6	0.0	25	117	1	6	0.9915254237288136	25	2	148	6	0.013333333333333334	32	146	4	6	0.9733333333333334	32
chr15:59803403-59803503	chr15	59803403	59803503	L1PA4_dup10633	.	9	103	7	0.08035714285714286	21	87	25	7	0.7767857142857143	21	11	105	4	0.09482758620689655	22	99	17	4	0.853448275862069	22	22	292	33	0.07006369426751592	63	273	40	34	0.8722044728434505	63
chr15:67454259-67454359	chr15	67454259	67454359	L1PA4_dup10648	.	0	143	9	0.0	20	138	5	9	0.965034965034965	20	1	80	10	0.012345679012345678	13	69	10	12	0.8734177215189873	13	0	332	13	0.0	45	328	1	16	0.9969604863221885	45
chr15:76609070-76609170	chr15	76609070	76609170	L1PA4_dup10660	.	1	94	8	0.010526315789473684	26	93	2	8	0.9789473684210527	26	0	49	5	0.0	14	46	3	5	0.9387755102040817	14	2	165	16	0.011976047904191617	47	158	8	17	0.9518072289156626	47
chr15:77156544-77156644	chr15	77156544	77156644	L1PA4_dup10663	.	2	73	10	0.02666666666666667	15	72	4	9	0.9473684210526315	15	1	70	6	0.014084507042253521	13	68	5	4	0.9315068493150684	13	3	260	16	0.011406844106463879	50	255	3	21	0.9883720930232558	50
chr15:78607585-78607685	chr15	78607585	78607685	L1PA4_dup10668	.	1	18	1	0.05263157894736842	20	15	4	1	0.7894736842105263	20	0	16	4	0.0	20	15	1	4	0.9375	20	5	39	8	0.11363636363636363	52	39	5	8	0.8863636363636364	52
chr15:93792220-93792320	chr15	93792220	93792320	L1PA4_dup10721	.	0	57	2	0.0	21	47	10	2	0.8245614035087719	21	1	33	2	0.029411764705882353	12	29	5	2	0.8529411764705882	12	2	145	15	0.013605442176870748	56	141	5	16	0.9657534246575342	56
chr15:100067772-100067872	chr15	100067772	100067872	L1PA4_dup10740	.	1	27	4	0.03571428571428571	17	24	4	4	0.8571428571428571	17	0	47	6	0.0	27	45	2	6	0.9574468085106383	27	0	81	11	0.0	49	79	2	11	0.9753086419753086	49
chr2:66648643-66648743	chr2	66648643	66648743	L1PA4_dup1076	.	0	17	1	0.0	18	14	3	1	0.8235294117647058	18	2	25	0	0.07407407407407407	27	23	4	0	0.8518518518518519	27	1	35	2	0.027777777777777776	38	35	1	2	0.9722222222222222	38
chr2:67195867-67195967	chr2	67195867	67195967	L1PA4_dup1079	.	0	53	7	0.0	18	52	1	7	0.9811320754716981	18	2	68	6	0.02857142857142857	22	67	2	7	0.9710144927536232	22	2	203	7	0.00975609756097561	62	197	7	8	0.9656862745098039	62
chr16:35287187-35287287	chr16	35287187	35287287	L1PA4_dup10829	.	0	52	5	0.0	21	46	5	6	0.9019607843137255	21	0	40	2	0.0	14	33	7	2	0.825	14	0	126	10	0.0	47	106	22	8	0.828125	47
chr16:72580799-72580899	chr16	72580799	72580899	L1PA4_dup10914	.	0	44	5	0.0	25	39	5	5	0.8863636363636364	25	2	35	3	0.05405405405405406	20	34	3	3	0.918918918918919	20	1	72	9	0.0136986301369863	45	69	4	9	0.9452054794520548	45
chr16:75719125-75719225	chr16	75719125	75719225	L1PA4_dup10920	.	0	24	2	0.0	26	20	4	2	0.8333333333333334	26	0	17	1	0.0	18	14	3	1	0.8235294117647058	18	1	52	3	0.018867924528301886	56	35	18	3	0.660377358490566	56
chr2:73460455-73460555	chr2	73460455	73460555	L1PA4_dup1094	.	2	61	7	0.031746031746031744	25	55	8	7	0.873015873015873	25	1	50	8	0.0196078431372549	20	46	5	8	0.9019607843137255	20	0	159	16	0.0	60	154	2	19	0.9871794871794872	60
chr2:73538401-73538501	chr2	73538401	73538501	L1PA4_dup1095	.	0	58	6	0.0	23	55	3	6	0.9482758620689655	23	0	51	3	0.0	18	50	1	3	0.9803921568627451	18	1	131	13	0.007575757575757576	50	123	9	13	0.9318181818181818	50
chr18:42660320-42660420	chr18	42660320	42660420	L1PA4_dup11178	.	1	63	9	0.015625	13	59	5	9	0.921875	13	1	116	7	0.008547008547008548	21	112	5	7	0.9572649572649573	21	9	204	27	0.04225352112676056	43	197	12	31	0.9425837320574163	43
chr18:45800109-45800209	chr18	45800109	45800209	L1PA4_dup11190	.	0	52	3	0.0	19	48	5	2	0.9056603773584906	19	1	50	6	0.0196078431372549	19	49	2	6	0.9607843137254902	19	1	155	7	0.00641025641025641	55	149	8	6	0.9490445859872612	55
chr18:49108450-49108550	chr18	49108450	49108550	L1PA4_dup11196	.	2	98	11	0.02	28	91	9	11	0.91	28	1	74	7	0.013333333333333334	21	72	3	7	0.96	21	3	254	18	0.011673151750972763	73	245	8	22	0.9683794466403162	73
chr19:34860178-34860278	chr19	34860178	34860278	L1PA4_dup11306	.	3	127	2	0.023076923076923078	32	3	128	1	0.022900763358778626	32	0	112	0	0.0	24	7	105	0	0.0625	24	2	234	6	0.00847457627118644	58	6	231	5	0.02531645569620253	58
chr19:39719992-39720092	chr19	39719992	39720092	L1PA4_dup11307	.	0	39	1	0.0	20	37	2	1	0.9487179487179487	20	0	47	4	0.0	26	46	1	4	0.9787234042553191	26	0	108	4	0.0	57	106	2	4	0.9814814814814815	57
chr19:9397705-9397805	chr19	9397705	9397805	L1PA4_dup11317	.	0	35	1	0.0	18	27	7	2	0.7941176470588235	18	0	23	4	0.0	16	21	2	4	0.9130434782608695	16	2	81	9	0.024096385542168676	49	68	14	10	0.8292682926829268	49
chr19:20633839-20633939	chr19	20633839	20633939	L1PA4_dup11338	.	0	46	1	0.0	16	42	4	1	0.9130434782608695	16	1	54	1	0.01818181818181818	20	52	3	1	0.9454545454545454	20	1	147	7	0.006756756756756757	53	141	8	6	0.9463087248322147	53
chr19:20841022-20841122	chr19	20841022	20841122	L1PA4_dup11339	.	0	94	6	0.0	21	89	5	6	0.9468085106382979	21	1	110	2	0.009009009009009009	23	109	2	2	0.9819819819819819	23	0	169	9	0.0	37	166	1	11	0.9940119760479041	37
chr19:27701487-27701587	chr19	27701487	27701587	L1PA4_dup11367	.	0	0	0	NaN	0	0	0	0	NaN	0	0	0	0	NaN	0	0	0	0	NaN	0	0	0	0	NaN	0	0	0	0	NaN	0
chr19:34625135-34625235	chr19	34625135	34625235	L1PA4_dup11384	.	0	64	1	0.0	23	55	9	1	0.859375	23	0	75	6	0.0	27	65	11	5	0.8552631578947368	27	2	94	9	0.020833333333333332	37	76	20	9	0.7916666666666666	37
chr19:37116470-37116570	chr19	37116470	37116570	L1PA4_dup11389	.	1	68	3	0.014492753623188406	19	67	1	4	0.9852941176470589	19	1	55	7	0.017857142857142856	16	53	5	5	0.9137931034482759	16	0	214	3	0.0	55	207	6	4	0.971830985915493	55
chr20:18332913-18333013	chr20	18332913	18333013	L1PA4_dup11508	.	0	96	9	0.0	32	94	2	9	0.9791666666666666	32	1	75	2	0.013157894736842105	22	73	2	3	0.9733333333333334	22	1	169	10	0.0058823529411764705	53	166	4	10	0.9764705882352941	53
chr20:30888927-30889027	chr20	30888927	30889027	L1PA4_dup11557	.	0	0	0	NaN	0	0	0	0	NaN	0	0	0	0	NaN	0	0	0	0	NaN	0	0	0	0	NaN	0	0	0	0	NaN	0
chr21:37109077-37109177	chr21	37109077	37109177	L1PA4_dup11723	.	0	16	0	0.0	8	16	0	0	1.0	8	0	38	0	0.0	19	35	3	0	0.9210526315789473	19	1	87	2	0.011363636363636364	46	82	5	3	0.9425287356321839	46
chr22:16660387-16660487	chr22	16660387	16660487	L1PA4_dup11779	.	0	76	8	0.0	24	67	8	9	0.8933333333333333	24	3	82	7	0.03529411764705882	23	76	9	7	0.8941176470588236	23	2	154	20	0.01282051282051282	57	136	17	23	0.8888888888888888	57
chr22:28339933-28340033	chr22	28339933	28340033	L1PA4_dup11805	.	0	101	10	0.0	19	95	3	13	0.9693877551020408	19	0	81	9	0.0	15	80	2	8	0.975609756097561	15	5	281	18	0.017482517482517484	53	279	6	19	0.9789473684210527	53
chr2:131347565-131347665	chr2	131347565	131347665	L1PA4_dup1333	.	4	77	11	0.04938271604938271	16	70	10	12	0.875	16	8	63	5	0.11267605633802817	14	63	8	5	0.8873239436619719	14	1	259	14	0.0038461538461538464	47	249	7	18	0.97265625	47
chr2:132068916-132069016	chr2	132068916	132069016	L1PA4_dup1338	.	1	33	3	0.029411764705882353	19	31	3	3	0.9117647058823529	19	1	31	2	0.03125	17	31	1	2	0.96875	17	1	81	10	0.012195121951219513	46	77	3	12	0.9625	46
chr2:135231811-135231911	chr2	135231811	135231911	L1PA4_dup1349	.	0	14	3	0.0	17	13	1	3	0.9285714285714286	17	0	17	1	0.0	18	16	0	2	1.0	18	1	41	6	0.023809523809523808	48	36	3	9	0.9230769230769231	48
chr2:135297611-135297711	chr2	135297611	135297711	L1PA4_dup1350	.	1	79	1	0.0125	17	73	6	2	0.9240506329113924	17	0	71	4	0.0	15	71	0	4	1.0	15	1	206	14	0.004830917874396135	46	203	2	16	0.9902439024390244	46
chr2:149965734-149965834	chr2	149965734	149965834	L1PA4_dup1422	.	0	21	0	0.0	21	20	1	0	0.9523809523809523	21	0	19	0	0.0	19	18	1	0	0.9473684210526315	19	0	58	4	0.0	62	58	0	4	1.0	62
chr2:153439858-153439958	chr2	153439858	153439958	L1PA4_dup1430	.	1	50	5	0.0196078431372549	10	43	8	5	0.8431372549019608	10	0	134	6	0.0	24	126	8	6	0.9402985074626866	24	2	330	11	0.006024096385542169	59	314	20	9	0.9401197604790419	59
chr2:190471105-190471205	chr2	190471105	190471205	L1PA4_dup1553	.	0	30	2	0.0	16	28	2	2	0.9333333333333333	16	0	46	2	0.0	24	45	1	2	0.9782608695652174	24	4	98	8	0.0392156862745098	56	95	7	8	0.9313725490196079	56
chr1:59610537-59610637	chr1	59610537	59610637	L1PA4_dup158	.	0	57	8	0.0	22	53	4	8	0.9298245614035088	22	2	91	13	0.021505376344086023	36	88	4	14	0.9565217391304348	36	0	148	11	0.0	56	146	2	11	0.9864864864864865	56
