seg_id	seg_chrom	seg_start	seg_end	seg_name	seg_strand	MN10_WT_Rep1_ontDNA_iPSC_hiPS6_human_basecalls_5mC_5hmC_hg38.sorted_m_meth_calls	MN10_WT_Rep1_ontDNA_iPSC_hiPS6_human_basecalls_5mC_5hmC_hg38.sorted_m_unmeth_calls	MN10_WT_Rep1_ontDNA_iPSC_hiPS6_human_basecalls_5mC_5hmC_hg38.sorted_m_no_calls	MN10_WT_Rep1_ontDNA_iPSC_hiPS6_human_basecalls_5mC_5hmC_hg38.sorted_m_methfrac	MN10_WT_Rep1_ontDNA_iPSC_hiPS6_human_basecalls_5mC_5hmC_hg38.sorted_m_readcount	MN10_WT_Rep1_ontDNA_iPSC_hiPS6_human_basecalls_5mC_5hmC_hg38.sorted_h_meth_calls	MN10_WT_Rep1_ontDNA_iPSC_hiPS6_human_basecalls_5mC_5hmC_hg38.sorted_h_unmeth_calls	MN10_WT_Rep1_ontDNA_iPSC_hiPS6_human_basecalls_5mC_5hmC_hg38.sorted_h_no_calls	MN10_WT_Rep1_ontDNA_iPSC_hiPS6_human_basecalls_5mC_5hmC_hg38.sorted_h_methfrac	MN10_WT_Rep1_ontDNA_iPSC_hiPS6_human_basecalls_5mC_5hmC_hg38.sorted_h_readcount	MN10_WT_Rep1_ontDNA_iPSC_hiPS48_human_basecalls_5mC_5hmC_hg38.sorted_m_meth_calls	MN10_WT_Rep1_ontDNA_iPSC_hiPS48_human_basecalls_5mC_5hmC_hg38.sorted_m_unmeth_calls	MN10_WT_Rep1_ontDNA_iPSC_hiPS48_human_basecalls_5mC_5hmC_hg38.sorted_m_no_calls	MN10_WT_Rep1_ontDNA_iPSC_hiPS48_human_basecalls_5mC_5hmC_hg38.sorted_m_methfrac	MN10_WT_Rep1_ontDNA_iPSC_hiPS48_human_basecalls_5mC_5hmC_hg38.sorted_m_readcount	MN10_WT_Rep1_ontDNA_iPSC_hiPS48_human_basecalls_5mC_5hmC_hg38.sorted_h_meth_calls	MN10_WT_Rep1_ontDNA_iPSC_hiPS48_human_basecalls_5mC_5hmC_hg38.sorted_h_unmeth_calls	MN10_WT_Rep1_ontDNA_iPSC_hiPS48_human_basecalls_5mC_5hmC_hg38.sorted_h_no_calls	MN10_WT_Rep1_ontDNA_iPSC_hiPS48_human_basecalls_5mC_5hmC_hg38.sorted_h_methfrac	MN10_WT_Rep1_ontDNA_iPSC_hiPS48_human_basecalls_5mC_5hmC_hg38.sorted_h_readcount	MN10_WT_Rep1_ontDNA_org_hiPS6_human_d15_basecalls_5mC_5hmC_hg38.sorted_m_meth_calls	MN10_WT_Rep1_ontDNA_org_hiPS6_human_d15_basecalls_5mC_5hmC_hg38.sorted_m_unmeth_calls	MN10_WT_Rep1_ontDNA_org_hiPS6_human_d15_basecalls_5mC_5hmC_hg38.sorted_m_no_calls	MN10_WT_Rep1_ontDNA_org_hiPS6_human_d15_basecalls_5mC_5hmC_hg38.sorted_m_methfrac	MN10_WT_Rep1_ontDNA_org_hiPS6_human_d15_basecalls_5mC_5hmC_hg38.sorted_m_readcount	MN10_WT_Rep1_ontDNA_org_hiPS6_human_d15_basecalls_5mC_5hmC_hg38.sorted_h_meth_calls	MN10_WT_Rep1_ontDNA_org_hiPS6_human_d15_basecalls_5mC_5hmC_hg38.sorted_h_unmeth_calls	MN10_WT_Rep1_ontDNA_org_hiPS6_human_d15_basecalls_5mC_5hmC_hg38.sorted_h_no_calls	MN10_WT_Rep1_ontDNA_org_hiPS6_human_d15_basecalls_5mC_5hmC_hg38.sorted_h_methfrac	MN10_WT_Rep1_ontDNA_org_hiPS6_human_d15_basecalls_5mC_5hmC_hg38.sorted_h_readcount
chr2:60189024-60189124	chr2	60189024	60189124	L1PA3_dup969	.	56	13	8	0.8115942028985508	20	5	65	7	0.07142857142857142	20	59	6	6	0.9076923076923077	18	3	63	5	0.045454545454545456	18	159	6	23	0.9636363636363636	50	2	165	21	0.011976047904191617	50
chr15:87333316-87333416	chr15	87333316	87333416	L1PA3_dup9696	.	56	1	3	0.9824561403508771	20	1	56	3	0.017543859649122806	20	37	1	1	0.9736842105263158	13	1	37	1	0.02631578947368421	13	134	2	7	0.9852941176470589	50	0	138	5	0.0	50
chr2:62651626-62651726	chr2	62651626	62651726	L1PA3_dup972	.	59	2	3	0.9672131147540983	23	1	61	2	0.016129032258064516	23	18	5	1	0.782608695652174	9	1	22	1	0.043478260869565216	9	125	7	12	0.946969696969697	51	2	130	12	0.015151515151515152	51
chr15:98091540-98091640	chr15	98091540	98091640	L1PA3_dup9730	.	71	11	4	0.8658536585365854	18	1	80	5	0.012345679012345678	18	70	20	9	0.7777777777777778	20	15	76	8	0.16483516483516483	20	247	3	24	0.988	57	1	253	20	0.003937007874015748	57
chr2:66633135-66633235	chr2	66633135	66633235	L1PA3_dup979	.	132	3	7	0.9777777777777777	29	1	134	7	0.007407407407407408	29	84	1	3	0.9882352941176471	18	0	86	2	0.0	18	200	3	28	0.9852216748768473	49	3	200	28	0.014778325123152709	49
chr2:67356065-67356165	chr2	67356065	67356165	L1PA3_dup984	.	38	4	5	0.9047619047619048	16	1	41	5	0.023809523809523808	16	74	7	7	0.9135802469135802	31	3	78	7	0.037037037037037035	31	101	5	7	0.9528301886792453	41	2	104	7	0.018867924528301886	41
chr16:62998392-62998492	chr16	62998392	62998492	L1PA3_dup9856	.	46	3	8	0.9387755102040817	20	2	47	8	0.04081632653061224	20	58	1	1	0.9830508474576272	21	1	58	1	0.01694915254237288	21	120	16	17	0.8823529411764706	53	2	135	16	0.014598540145985401	53
chr16:63119952-63120052	chr16	63119952	63120052	L1PA3_dup9857	.	79	3	5	0.9634146341463414	22	0	83	4	0.0	22	55	2	3	0.9649122807017544	15	0	57	3	0.0	15	168	2	15	0.9882352941176471	49	0	171	14	0.0	49
chr16:86233296-86233396	chr16	86233296	86233396	L1PA3_dup9896	.	97	11	7	0.8981481481481481	24	2	106	7	0.018518518518518517	24	78	12	5	0.8666666666666667	19	3	87	5	0.03333333333333333	19	221	16	22	0.9324894514767933	54	5	233	21	0.02100840336134454	54
chr17:34089085-34089185	chr17	34089085	34089185	L1PA3_dup9946	.	72	12	4	0.8571428571428571	23	1	83	4	0.011904761904761904	23	65	1	0	0.9848484848484849	18	0	66	0	0.0	18	196	2	14	0.98989898989899	56	0	202	10	0.0	56
chr1:209979250-209979350	chr1	209979250	209979350	L1PA4_dup10	.	62	1	11	0.9841269841269841	27	0	63	11	0.0	27	103	6	8	0.944954128440367	39	3	106	8	0.027522935779816515	39	148	4	16	0.9736842105263158	57	1	155	12	0.00641025641025641	57
chr1:42059276-42059376	chr1	42059276	42059376	L1PA4_dup100	.	81	5	8	0.9418604651162791	20	3	83	8	0.03488372093023256	20	69	9	17	0.8846153846153846	20	8	70	17	0.10256410256410256	20	277	6	16	0.9787985865724381	63	1	284	14	0.0035087719298245615	63
chr13:101545099-101545199	chr13	101545099	101545199	L1PA4_dup10113	.	41	1	3	0.9761904761904762	15	0	42	3	0.0	15	25	4	7	0.8620689655172413	12	0	29	7	0.0	12	185	0	22	1.0	71	0	185	22	0.0	71
chr14:25183428-25183528	chr14	25183428	25183528	L1PA4_dup10219	.	43	5	10	0.8958333333333334	20	1	47	10	0.020833333333333332	20	27	4	4	0.8709677419354839	12	0	31	4	0.0	12	115	11	12	0.9126984126984127	48	1	124	13	0.008	48
chr14:36898583-36898683	chr14	36898583	36898683	L1PA4_dup10261	.	44	11	4	0.8	30	2	53	4	0.03636363636363636	30	26	0	0	1.0	13	0	26	0	0.0	13	103	0	4	1.0	54	0	103	4	0.0	54
chr14:44557692-44557792	chr14	44557692	44557792	L1PA4_dup10318	.	30	9	4	0.7692307692307693	19	1	38	4	0.02564102564102564	19	43	3	5	0.9347826086956522	22	0	47	4	0.0	22	96	3	6	0.9696969696969697	45	0	99	6	0.0	45
chr14:59513181-59513281	chr14	59513181	59513281	L1PA4_dup10389	.	90	1	4	0.989010989010989	20	1	90	4	0.01098901098901099	20	93	3	3	0.96875	21	0	95	4	0.0	21	228	10	19	0.957983193277311	53	3	239	15	0.012396694214876033	53
chr15:46542282-46542382	chr15	46542282	46542382	L1PA4_dup10597	.	36	1	6	0.972972972972973	11	0	36	7	0.0	11	58	3	4	0.9508196721311475	17	3	58	4	0.04918032786885246	17	179	22	25	0.8905472636815921	60	6	196	24	0.0297029702970297	60
chr15:83860681-83860781	chr15	83860681	83860781	L1PA4_dup10681	.	36	6	4	0.8571428571428571	16	1	42	3	0.023255813953488372	16	47	3	4	0.94	18	0	50	4	0.0	18	137	6	12	0.958041958041958	55	5	138	12	0.03496503496503497	55
chr2:62605238-62605338	chr2	62605238	62605338	L1PA4_dup1069	.	75	11	11	0.872093023255814	27	3	84	10	0.034482758620689655	27	62	2	8	0.96875	18	0	65	7	0.0	18	156	8	17	0.9512195121951219	47	2	163	16	0.012121212121212121	47
chr15:87235795-87235895	chr15	87235795	87235895	L1PA4_dup10693	.	46	1	7	0.9787234042553191	16	0	48	6	0.0	16	50	1	1	0.9803921568627451	13	1	50	1	0.0196078431372549	13	172	5	10	0.9717514124293786	55	1	179	7	0.005555555555555556	55
chr15:100083864-100083964	chr15	100083864	100083964	L1PA4_dup10741	.	40	6	8	0.8695652173913043	28	2	45	7	0.0425531914893617	28	32	0	1	1.0	18	0	32	1	0.0	18	82	1	6	0.9879518072289156	45	1	82	6	0.012048192771084338	45
chr16:10292752-10292852	chr16	10292752	10292852	L1PA4_dup10764	.	67	13	8	0.8375	22	2	80	6	0.024390243902439025	22	69	1	2	0.9857142857142858	18	1	69	2	0.014285714285714285	18	186	9	4	0.9538461538461539	53	0	194	5	0.0	53
chr19:32846038-32846138	chr19	32846038	32846138	L1PA4_dup11383	.	101	5	8	0.9528301886792453	24	1	104	9	0.009523809523809525	24	102	7	9	0.9357798165137615	24	2	107	9	0.01834862385321101	24	201	7	18	0.9663461538461539	48	2	208	16	0.009523809523809525	48
chr2:100157697-100157797	chr2	100157697	100157797	L1PA4_dup1190	.	20	6	2	0.7692307692307693	14	0	26	2	0.0	14	32	2	5	0.9411764705882353	21	0	34	5	0.0	21	72	10	1	0.8780487804878049	44	1	80	2	0.012345679012345678	44
chr2:115805473-115805573	chr2	115805473	115805573	L1PA4_dup1254	.	39	2	3	0.9512195121951219	15	0	41	3	0.0	15	73	9	8	0.8902439024390244	30	3	79	8	0.036585365853658534	30	126	3	7	0.9767441860465116	46	2	127	7	0.015503875968992248	46
chr2:132528882-132528982	chr2	132528882	132528982	L1PA4_dup1341	.	12	2	1	0.8571428571428571	15	0	14	1	0.0	15	18	1	1	0.9473684210526315	20	0	19	1	0.0	20	54	4	2	0.9310344827586207	60	2	56	2	0.034482758620689655	60
chr2:134042780-134042880	chr2	134042780	134042880	L1PA4_dup1346	.	29	5	6	0.8529411764705882	21	3	31	6	0.08823529411764706	21	26	6	4	0.8125	18	1	31	4	0.03125	18	71	2	15	0.9726027397260274	46	2	72	14	0.02702702702702703	46
chr2:149507306-149507406	chr2	149507306	149507406	L1PA4_dup1414	.	59	16	11	0.7866666666666666	15	5	70	11	0.06666666666666667	15	86	14	6	0.86	18	6	93	7	0.06060606060606061	18	209	28	9	0.8818565400843882	43	7	230	9	0.029535864978902954	43
chr2:201290545-201290645	chr2	201290545	201290645	L1PA4_dup1606	.	82	4	6	0.9534883720930233	19	2	84	6	0.023255813953488372	19	82	17	4	0.8282828282828283	23	1	98	4	0.010101010101010102	23	247	12	10	0.9536679536679536	57	8	251	10	0.03088803088803089	57
chr3:13995760-13995860	chr3	13995760	13995860	L1PA4_dup1802	.	6	1	3	0.8571428571428571	10	0	7	3	0.0	10	21	7	1	0.75	29	2	26	1	0.07142857142857142	29	24	14	1	0.631578947368421	39	0	38	1	0.0	39
chr3:16676613-16676713	chr3	16676613	16676713	L1PA4_dup1808	.	68	2	3	0.9714285714285714	15	0	70	3	0.0	15	76	0	4	1.0	16	0	76	4	0.0	16	216	4	14	0.9818181818181818	49	1	220	13	0.004524886877828055	49
chr1:67182676-67182776	chr1	67182676	67182776	L1PA4_dup188	.	65	7	7	0.9027777777777778	20	1	71	7	0.013888888888888888	20	74	13	8	0.8505747126436781	24	2	85	8	0.022988505747126436	24	147	7	21	0.9545454545454546	45	2	153	20	0.012903225806451613	45
chr3:54284956-54285056	chr3	54284956	54285056	L1PA4_dup1962	.	77	9	8	0.8953488372093024	24	0	87	7	0.0	24	68	0	7	1.0	19	0	68	7	0.0	19	151	9	9	0.94375	44	3	158	8	0.018633540372670808	44
chr3:76214335-76214435	chr3	76214335	76214435	L1PA4_dup2045	.	21	9	8	0.7	20	1	28	9	0.034482758620689655	20	38	5	4	0.8837209302325582	24	0	42	5	0.0	24	65	15	8	0.8125	46	1	80	7	0.012345679012345678	46
chr3:87017115-87017215	chr3	87017115	87017215	L1PA4_dup2136	.	34	1	1	0.9714285714285714	12	1	34	1	0.02857142857142857	12	51	1	4	0.9807692307692307	19	0	52	4	0.0	19	122	8	6	0.9384615384615385	48	4	126	6	0.03076923076923077	48
chr1:74986519-74986619	chr1	74986519	74986619	L1PA4_dup217	.	40	7	4	0.851063829787234	17	3	44	4	0.06382978723404255	17	60	2	4	0.967741935483871	23	1	61	4	0.016129032258064516	23	132	11	23	0.9230769230769231	57	4	139	23	0.027972027972027972	57
chr3:101108331-101108431	chr3	101108331	101108431	L1PA4_dup2224	.	58	7	17	0.8923076923076924	21	2	63	17	0.03076923076923077	21	35	0	2	1.0	10	0	35	2	0.0	10	139	11	21	0.9266666666666666	47	1	152	18	0.006535947712418301	47
chr3:107144093-107144193	chr3	107144093	107144193	L1PA4_dup2249	.	23	3	1	0.8846153846153846	6	1	25	1	0.038461538461538464	6	66	3	6	0.9565217391304348	15	0	69	6	0.0	15	177	12	22	0.9365079365079365	45	8	181	22	0.042328042328042326	45
chr3:108369327-108369427	chr3	108369327	108369427	L1PA4_dup2254	.	103	2	6	0.9809523809523809	19	0	105	6	0.0	19	134	2	12	0.9852941176470589	25	1	135	12	0.007352941176470588	25	270	12	29	0.9574468085106383	55	8	273	30	0.028469750889679714	55
chr3:125849811-125849911	chr3	125849811	125849911	L1PA4_dup2328	.	7	0	0	1.0	7	0	7	0	0.0	7	12	1	0	0.9230769230769231	13	0	13	0	0.0	13	13	2	3	0.8666666666666667	18	1	15	2	0.0625	18
chr3:137660584-137660684	chr3	137660584	137660684	L1PA4_dup2373	.	54	8	3	0.8709677419354839	17	2	60	3	0.03225806451612903	17	54	5	3	0.9152542372881356	16	0	59	3	0.0	16	141	6	12	0.9591836734693877	44	1	149	9	0.006666666666666667	44
chr3:140485993-140486093	chr3	140485993	140486093	L1PA4_dup2385	.	45	2	1	0.9574468085106383	24	0	47	1	0.0	24	21	3	2	0.875	13	1	23	2	0.041666666666666664	13	75	7	6	0.9146341463414634	47	1	81	6	0.012195121951219513	47
chr3:151509491-151509591	chr3	151509491	151509591	L1PA4_dup2419	.	15	2	0	0.8823529411764706	17	0	17	0	0.0	17	13	2	1	0.8666666666666667	16	0	15	1	0.0	16	43	2	1	0.9555555555555556	46	0	45	1	0.0	46
chr3:154439620-154439720	chr3	154439620	154439720	L1PA4_dup2437	.	23	5	7	0.8214285714285714	18	3	25	7	0.10714285714285714	18	38	2	3	0.95	22	0	40	3	0.0	22	84	3	3	0.9655172413793104	46	1	85	4	0.011627906976744186	46
chr3:166617452-166617552	chr3	166617452	166617552	L1PA4_dup2494	.	24	1	1	0.96	13	0	25	1	0.0	13	41	2	0	0.9534883720930233	22	0	43	0	0.0	22	67	2	2	0.9710144927536232	36	0	69	2	0.0	36
chr3:170668426-170668526	chr3	170668426	170668526	L1PA4_dup2506	.	72	16	6	0.8181818181818182	25	0	88	6	0.0	25	53	0	3	1.0	15	0	53	3	0.0	15	131	5	7	0.9632352941176471	37	1	136	6	0.0072992700729927005	37
chr4:18603173-18603273	chr4	18603173	18603273	L1PA4_dup2668	.	41	1	3	0.9761904761904762	23	0	42	3	0.0	23	28	4	3	0.875	18	1	31	3	0.03125	18	85	10	7	0.8947368421052632	53	2	93	7	0.021052631578947368	53
chr1:91296807-91296907	chr1	91296807	91296907	L1PA4_dup274	.	52	1	6	0.9811320754716981	20	1	52	6	0.018867924528301886	20	61	5	3	0.9242424242424242	23	0	66	3	0.0	23	149	2	4	0.9867549668874173	52	0	151	4	0.0	52
chr4:71175207-71175307	chr4	71175207	71175307	L1PA4_dup2965	.	42	1	5	0.9767441860465116	16	0	42	6	0.0	16	24	0	3	1.0	9	0	24	3	0.0	9	96	2	18	0.9795918367346939	40	1	97	18	0.01020408163265306	40
chr4:91864359-91864459	chr4	91864359	91864459	L1PA4_dup3063	.	28	5	2	0.8484848484848485	12	1	32	2	0.030303030303030304	12	66	4	9	0.9428571428571428	27	0	71	8	0.0	27	138	5	15	0.965034965034965	56	2	142	14	0.013888888888888888	56
chr4:103603396-103603496	chr4	103603396	103603496	L1PA4_dup3131	.	100	0	7	1.0	23	0	100	7	0.0	23	103	5	11	0.9537037037037037	24	3	105	11	0.027777777777777776	24	165	1	9	0.9939759036144579	37	1	165	9	0.006024096385542169	37
chr4:104327528-104327628	chr4	104327528	104327628	L1PA4_dup3141	.	22	7	5	0.7586206896551724	13	4	25	5	0.13793103448275862	13	44	3	6	0.9361702127659575	19	1	46	6	0.02127659574468085	19	151	3	12	0.9805194805194806	57	2	152	12	0.012987012987012988	57
chr4:119073639-119073739	chr4	119073639	119073739	L1PA4_dup3209	.	32	5	6	0.8648648648648649	22	0	37	6	0.0	22	35	1	2	0.9722222222222222	20	0	36	2	0.0	20	66	8	8	0.8918918918918919	43	1	75	6	0.013157894736842105	43
chr4:127472691-127472791	chr4	127472691	127472791	L1PA4_dup3237	.	49	6	12	0.8909090909090909	18	3	51	13	0.05555555555555555	18	54	3	3	0.9473684210526315	16	0	57	3	0.0	16	139	10	12	0.9328859060402684	42	3	146	12	0.020134228187919462	42
chr4:128895552-128895652	chr4	128895552	128895652	L1PA4_dup3241	.	47	2	5	0.9591836734693877	28	0	49	5	0.0	28	45	4	3	0.9183673469387755	26	2	47	3	0.04081632653061224	26	70	2	7	0.9722222222222222	42	1	71	7	0.013888888888888888	42
chr4:130052242-130052342	chr4	130052242	130052342	L1PA4_dup3246	.	57	4	3	0.9344262295081968	18	2	59	3	0.03278688524590164	18	61	0	4	1.0	17	0	61	4	0.0	17	148	9	26	0.9426751592356688	47	6	152	25	0.0379746835443038	47
chr4:158550499-158550599	chr4	158550499	158550599	L1PA4_dup3364	.	12	1	2	0.9230769230769231	15	0	13	2	0.0	15	6	1	0	0.8571428571428571	7	0	7	0	0.0	7	39	2	3	0.9512195121951219	44	2	39	3	0.04878048780487805	44
chr4:164563139-164563239	chr4	164563139	164563239	L1PA4_dup3387	.	15	0	0	1.0	15	0	15	0	0.0	15	16	1	1	0.9411764705882353	18	0	17	1	0.0	18	29	1	0	0.9666666666666667	30	1	29	0	0.03333333333333333	30
chr4:173785908-173786008	chr4	173785908	173786008	L1PA4_dup3435	.	73	0	4	1.0	20	0	74	3	0.0	20	52	4	3	0.9285714285714286	15	0	57	2	0.0	15	162	5	20	0.9700598802395209	50	4	165	18	0.023668639053254437	50
chr5:33101947-33102047	chr5	33101947	33102047	L1PA4_dup3669	.	77	6	6	0.927710843373494	18	1	83	5	0.011904761904761904	18	96	1	2	0.9896907216494846	20	1	96	2	0.010309278350515464	20	204	11	15	0.9488372093023256	48	1	216	13	0.004608294930875576	48
chr5:45586572-45586672	chr5	45586572	45586672	L1PA4_dup3744	.	13	5	0	0.7222222222222222	18	1	16	1	0.058823529411764705	18	24	3	1	0.8888888888888888	28	0	27	1	0.0	28	40	3	5	0.9302325581395349	48	1	42	5	0.023255813953488372	48
chr5:90045558-90045658	chr5	90045558	90045658	L1PA4_dup3958	.	12	2	0	0.8571428571428571	14	0	14	0	0.0	14	21	3	2	0.875	26	0	24	2	0.0	26	43	2	2	0.9555555555555556	47	0	45	2	0.0	47
chr5:90822342-90822442	chr5	90822342	90822442	L1PA4_dup3961	.	62	4	10	0.9393939393939394	17	1	65	10	0.015151515151515152	17	64	2	6	0.9696969696969697	19	1	65	6	0.015151515151515152	19	165	5	8	0.9705882352941176	42	1	169	8	0.0058823529411764705	42
chr5:110692315-110692415	chr5	110692315	110692415	L1PA4_dup4072	.	25	0	6	1.0	16	0	26	5	0.0	16	25	3	3	0.8928571428571429	16	0	28	3	0.0	16	51	5	11	0.9107142857142857	34	0	58	9	0.0	34
chr5:145891148-145891248	chr5	145891148	145891248	L1PA4_dup4230	.	35	2	2	0.9459459459459459	20	0	37	2	0.0	20	38	3	4	0.926829268292683	23	2	39	4	0.04878048780487805	23	90	6	4	0.9375	54	2	94	4	0.020833333333333332	54
chr5:151988908-151989008	chr5	151988908	151989008	L1PA4_dup4249	.	42	4	7	0.9130434782608695	18	0	45	8	0.0	18	47	0	4	1.0	17	0	47	4	0.0	17	151	2	19	0.9869281045751634	61	1	152	19	0.006535947712418301	61
chr5:162696813-162696913	chr5	162696813	162696913	L1PA4_dup4306	.	51	4	4	0.9272727272727272	20	4	51	4	0.07272727272727272	20	48	3	7	0.9411764705882353	20	3	48	7	0.058823529411764705	20	124	7	8	0.9465648854961832	48	3	130	6	0.022556390977443608	48
chr5:177753851-177753951	chr5	177753851	177753951	L1PA4_dup4358	.	30	12	10	0.7142857142857143	19	0	42	10	0.0	19	53	7	4	0.8833333333333333	22	0	60	4	0.0	22	89	31	14	0.7416666666666667	47	5	117	12	0.040983606557377046	47
chr1:147402385-147402485	chr1	147402385	147402485	L1PA4_dup438	.	67	2	2	0.9710144927536232	19	1	68	2	0.014492753623188406	19	63	12	1	0.84	19	7	68	1	0.09333333333333334	19	173	11	8	0.9402173913043478	51	4	181	7	0.021621621621621623	51
chr6:50229365-50229465	chr6	50229365	50229465	L1PA4_dup4522	.	14	3	1	0.8235294117647058	18	0	17	1	0.0	18	6	1	1	0.8571428571428571	8	0	7	1	0.0	8	39	3	11	0.9285714285714286	53	1	41	11	0.023809523809523808	53
chr6:51224350-51224450	chr6	51224350	51224450	L1PA4_dup4530	.	58	0	2	1.0	15	0	58	2	0.0	15	89	4	8	0.956989247311828	24	2	91	8	0.021505376344086023	24	196	5	4	0.9751243781094527	52	1	200	4	0.004975124378109453	52
chr6:53774042-53774142	chr6	53774042	53774142	L1PA4_dup4539	.	79	11	5	0.8777777777777778	20	0	91	4	0.0	20	101	12	4	0.8938053097345132	24	2	111	4	0.017699115044247787	24	225	1	15	0.995575221238938	49	1	228	12	0.004366812227074236	49
chr6:57457823-57457923	chr6	57457823	57457923	L1PA4_dup4557	.	125	8	14	0.9398496240601504	30	2	131	14	0.015037593984962405	30	86	2	18	0.9772727272727273	18	2	88	16	0.022222222222222223	18	240	12	17	0.9523809523809523	58	7	246	16	0.02766798418972332	58
chr1:158336098-158336198	chr1	158336098	158336198	L1PA4_dup478	.	87	1	10	0.9886363636363636	26	0	88	10	0.0	26	38	4	6	0.9047619047619048	12	0	42	6	0.0	12	222	11	30	0.9527896995708155	68	1	233	29	0.004273504273504274	68
chr6:131240967-131241067	chr6	131240967	131241067	L1PA4_dup5021	.	67	1	3	0.9852941176470589	19	0	67	4	0.0	19	90	4	4	0.9574468085106383	25	2	92	4	0.02127659574468085	25	116	2	4	0.9830508474576272	32	0	119	3	0.0	32
chr7:88077365-88077465	chr7	88077365	88077465	L1PA4_dup5118	.	56	0	4	1.0	15	0	56	4	0.0	15	49	6	3	0.8909090909090909	15	1	54	3	0.01818181818181818	15	153	13	7	0.9216867469879518	45	4	162	7	0.024096385542168676	45
chr7:2743553-2743653	chr7	2743553	2743653	L1PA4_dup5125	.	91	8	14	0.9191919191919192	23	4	96	13	0.04	23	106	13	10	0.8907563025210085	26	5	114	10	0.04201680672268908	26	211	2	26	0.9906103286384976	52	1	213	25	0.004672897196261682	52
chr7:7011848-7011948	chr7	7011848	7011948	L1PA4_dup5136	.	20	3	3	0.8695652173913043	14	1	24	1	0.04	14	37	1	2	0.9736842105263158	26	1	37	2	0.02631578947368421	26	93	9	9	0.9117647058823529	58	4	98	9	0.0392156862745098	58
chr7:10811950-10812050	chr7	10811950	10812050	L1PA4_dup5152	.	28	3	2	0.9032258064516129	17	0	31	2	0.0	17	50	0	0	1.0	20	0	50	0	0.0	20	99	1	4	0.99	53	1	99	4	0.01	53
chr1:166316927-166317027	chr1	166316927	166317027	L1PA4_dup524	.	17	2	1	0.8947368421052632	20	1	18	1	0.05263157894736842	20	14	1	3	0.9333333333333333	18	0	15	3	0.0	18	40	5	2	0.8888888888888888	47	2	42	3	0.045454545454545456	47
chr7:77090584-77090684	chr7	77090584	77090684	L1PA4_dup5353	.	126	2	8	0.984375	28	0	129	7	0.0	28	98	4	11	0.9607843137254902	24	1	102	10	0.009708737864077669	24	196	1	17	0.9949238578680203	48	0	199	15	0.0	48
chr7:109693173-109693273	chr7	109693173	109693273	L1PA4_dup5513	.	30	4	1	0.8823529411764706	18	1	33	1	0.029411764705882353	18	34	1	0	0.9714285714285714	18	1	34	0	0.02857142857142857	18	82	6	6	0.9318181818181818	51	1	87	6	0.011363636363636364	51
chr7:109719134-109719234	chr7	109719134	109719234	L1PA4_dup5514	.	77	15	3	0.8369565217391305	20	6	85	4	0.06593406593406594	20	84	7	6	0.9230769230769231	22	3	89	5	0.03260869565217391	22	186	2	10	0.9893617021276596	46	1	188	9	0.005291005291005291	46
chr7:109794984-109795084	chr7	109794984	109795084	L1PA4_dup5515	.	35	0	3	1.0	13	0	35	3	0.0	13	41	4	6	0.9111111111111111	17	2	43	6	0.044444444444444446	17	128	9	16	0.9343065693430657	52	2	137	14	0.014388489208633094	52
chr7:110472220-110472320	chr7	110472220	110472320	L1PA4_dup5524	.	45	1	4	0.9782608695652174	14	0	46	4	0.0	14	57	0	6	1.0	16	0	57	6	0.0	16	124	3	10	0.9763779527559056	35	2	126	9	0.015625	35
chr8:3294870-3294970	chr8	3294870	3294970	L1PA4_dup5703	.	51	6	7	0.8947368421052632	23	2	55	7	0.03508771929824561	23	59	0	4	1.0	22	0	59	4	0.0	22	108	12	13	0.9	45	3	117	13	0.025	45
chr8:6091799-6091899	chr8	6091799	6091899	L1PA4_dup5725	.	78	2	7	0.975	22	0	81	6	0.0	22	53	3	7	0.9464285714285714	17	0	57	6	0.0	17	234	11	18	0.9551020408163265	71	3	240	20	0.012345679012345678	71
chr8:57326913-57327013	chr8	57326913	57327013	L1PA4_dup5949	.	53	5	5	0.9137931034482759	13	1	57	5	0.017241379310344827	13	90	8	6	0.9183673469387755	21	7	91	6	0.07142857142857142	21	168	7	14	0.96	41	5	170	14	0.02857142857142857	41
chr8:71820262-71820362	chr8	71820262	71820362	L1PA4_dup6013	.	26	4	1	0.8666666666666667	17	0	30	1	0.0	17	36	8	3	0.8181818181818182	24	0	44	3	0.0	24	77	12	7	0.8651685393258427	52	1	89	6	0.011111111111111112	52
chr8:72712683-72712783	chr8	72712683	72712783	L1PA4_dup6017	.	19	0	1	1.0	20	0	19	1	0.0	20	11	5	2	0.6875	18	0	15	3	0.0	18	30	1	9	0.967741935483871	40	0	31	9	0.0	40
chr8:94009666-94009766	chr8	94009666	94009766	L1PA4_dup6120	.	21	1	0	0.9545454545454546	22	0	22	0	0.0	22	18	4	0	0.8181818181818182	22	2	20	0	0.09090909090909091	22	45	2	4	0.9574468085106383	51	0	47	4	0.0	51
chr8:100852322-100852422	chr8	100852322	100852422	L1PA4_dup6154	.	56	4	3	0.9333333333333333	16	2	58	3	0.03333333333333333	16	72	7	7	0.9113924050632911	22	4	75	7	0.05063291139240506	22	181	13	19	0.9329896907216495	54	8	187	18	0.041025641025641026	54
